,CanonicalFusionName,Gene1,Gene2,ProfileID,ModelID,TotalReadsSupportingFusion,TotalFusionCoverage,FFPM,SplitReads1,SplitReads2,DiscordantMates,Strand1,Strand2,ReadingFrame
78550,PMP22--RP11-385D13.1,RP11-385D13.1 (ENSG00000251537.4),PMP22 (ENSG00000109099.16),PR-I5Vo6X,ACH-002544,12,33,0.2582435260984243,2,3,7,-/+,-/+,.
78551,PRH2--TAS2R14,TAS2R14 (ENSG00000212127.6),PRH2 (ENSG00000134551.13),PR-I5Vo6X,ACH-002544,7,217,0.15064205689074753,0,0,7,-/-,+/+,.
78552,PSPH--PSPHP1,PSPH (ENSG00000146733.14),PSPHP1 (.),PR-I5Vo6X,ACH-002544,3,1968,0.06456088152460608,1,0,2,-/-,./+,.
78553,PTPRG--RP11-424I19.1,PTPRG (ENSG00000144724.20),RP11-424I19.1 (.),PR-I5Vo6X,ACH-002544,18,74,0.38736528914763646,2,4,12,+/+,./+,out-of-frame
78554,PTPRG--RP11-505E24.2,PTPRG (ENSG00000144724.20),RP11-505E24.2 (.),PR-I5Vo6X,ACH-002544,9,54,0.19368264457381823,0,2,7,+/+,./+,out-of-frame
78555,RCC1--UBE2D2,RCC1 (ENSG00000180198.17),UBE2D2 (ENSG00000131508.16),PR-I5Vo6X,ACH-002544,8,1966,0.17216235073228287,1,7,0,+/+,+/+,.
78556,RP11-1277N13.1--TEKT4P2,TEKT4P2 (ENSG00000188681.11),RP11-1277N13.1 (.),PR-I5Vo6X,ACH-002544,30,1141,0.6456088152460607,0,0,30,-/-,./-,.
78557,RP11-289E15.1--XBP1,XBP1 (ENSG00000100219.16),RP11-289E15.1 (.),PR-I5Vo6X,ACH-002544,69,395,1.4849002750659397,54,15,0,-/-,./-,.
78558,RP11-385D13.1--RP11-385D13.1,RP11-385D13.1 (ENSG00000251537.4),RP11-385D13.1 (ENSG00000251537.4),PR-I5Vo6X,ACH-002544,17,78,0.3658449953061011,1,3,13,-/+,-/-,.
78559,RP11-520A21.1--ULK4,ULK4 (ENSG00000168038.11),RP11-520A21.1 (.),PR-I5Vo6X,ACH-002544,45,172,0.9684132228690912,12,8,25,-/-,./+,out-of-frame
78560,RP11-520A21.1--ULK4,ULK4 (ENSG00000168038.11),RP11-520A21.1 (.),PR-I5Vo6X,ACH-002544,37,714,0.7962508721368083,5,13,19,-/-,./-,out-of-frame
78561,RPIA--XBP1,XBP1 (ENSG00000100219.16),RPIA (ENSG00000153574.9),PR-I5Vo6X,ACH-002544,15,385,0.32280440762303036,0,7,8,-/-,+/+,.
78562,SC22CB-56B3.1--U2,SC22CB-56B3.1 (ENSG00000279973.2),U2 (.),PR-I5Vo6X,ACH-002544,19,202,0.4088855829891718,2,9,8,+/+,./-,.
78563,SFXN1--THOC3,THOC3 (ENSG00000051596.10),SFXN1 (.),PR-I5Vo6X,ACH-002544,8,1026,0.17216235073228287,2,2,4,-/-,./-,out-of-frame
78564,SNHG3--UBE2D2,SNHG3 (ENSG00000242125.3),UBE2D2 (ENSG00000131508.16),PR-I5Vo6X,ACH-002544,8,1966,0.17216235073228287,1,7,0,+/+,+/+,.
78565,ULK4--ULK4,ULK4 (ENSG00000168038.11),ULK4 (ENSG00000168038.11),PR-I5Vo6X,ACH-002544,26,771,0.5595276398799194,5,6,15,-/-,-/+,out-of-frame
78566,ACIN1--ACIN1,ACIN1 (ENSG00000100813.15),ACIN1 (ENSG00000100813.15),PR-tLLEvN,ACH-002643,186,1853,2.5757074505938458,78,108,0,-/-,-/-,in-frame
78567,ANKIB1--VPS50,VPS50 (ENSG00000004766.17),ANKIB1 (ENSG00000001629.10),PR-tLLEvN,ACH-002643,4,358,0.05539155807728701,2,2,0,+/+,+/+,out-of-frame
78568,ANO8--GTPBP3,GTPBP3 (ENSG00000130299.17),ANO8 (ENSG00000074855.11),PR-tLLEvN,ACH-002643,12,367,0.16617467423186102,4,7,1,+/+,-/+,.
78569,BCL2--IGHGP,IGHGP (ENSG00000253755.1),BCL2 (ENSG00000171791.14),PR-tLLEvN,ACH-002643,18,2645,0.24926201134779155,4,11,3,-/+,-/+,.
78570,C7orf50--MAD1L1,C7orf50 (ENSG00000146540.15),MAD1L1 (ENSG00000002822.16),PR-tLLEvN,ACH-002643,2,1539,0.027695779038643505,1,0,1,-/-,-/-,in-frame
78571,C7orf50--RP11-383A19.1,C7orf50 (ENSG00000146540.15),RP11-383A19.1 (ENSG00000286192.1),PR-tLLEvN,ACH-002643,2,1539,0.027695779038643505,1,0,1,-/-,-/-,out-of-frame
78572,C8orf33--TMEM74,C8orf33 (ENSG00000182307.14),TMEM74 (ENSG00000164841.5),PR-tLLEvN,ACH-002643,74,212,1.0247438244298097,36,23,15,+/+,-/+,.
78573,CNTNAP3--FRYL,FRYL (ENSG00000075539.15),CNTNAP3 (ENSG00000106714.17),PR-tLLEvN,ACH-002643,7,56,0.09693522663525227,1,3,3,-/-,-/-,out-of-frame
78574,CTC-436K13.2--EBF1,CTC-436K13.2 (ENSG00000253134.1),EBF1 (ENSG00000164330.17),PR-tLLEvN,ACH-002643,4,9351,0.05539155807728701,2,0,2,+/+,-/-,.
78575,CTD-2192J16.17--ZNF556,ZNF556 (.),CTD-2192J16.17 (ENSG00000196826.7),PR-tLLEvN,ACH-002643,3,56,0.041543668557965256,3,0,0,./+,-/-,.
78576,CTD-3105H18.18--ZNF556,ZNF556 (.),CTD-3105H18.18 (ENSG00000269755.1),PR-tLLEvN,ACH-002643,3,56,0.041543668557965256,3,0,0,./+,-/-,.
78577,EDA--RP11-526I2.5,RP11-526I2.5 (ENSG00000270127.2),EDA (ENSG00000158813.18),PR-tLLEvN,ACH-002643,6,31,0.08308733711593051,0,1,5,-/-,+/-,.
78578,HIF1A--MNAT1,MNAT1 (ENSG00000020426.11),HIF1A (ENSG00000100644.17),PR-tLLEvN,ACH-002643,3,1691,0.041543668557965256,0,2,1,+/+,+/+,in-frame
78579,JMJD6--JMJD6,JMJD6 (ENSG00000070495.15),JMJD6 (ENSG00000070495.15),PR-tLLEvN,ACH-002643,3,20,0.041543668557965256,1,2,0,-/-,-/-,.
78580,KIAA1586--ZNF451,ZNF451 (ENSG00000112200.17),KIAA1586 (ENSG00000168116.14),PR-tLLEvN,ACH-002643,4,807,0.05539155807728701,0,4,0,+/+,+/+,in-frame
78581,LINC01128--LINC01881,LINC01128 (ENSG00000228794.10),LINC01881 (ENSG00000220804.9),PR-tLLEvN,ACH-002643,4,133,0.05539155807728701,0,4,0,+/+,+/+,.
78582,MED23--UBE3D,MED23 (ENSG00000112282.18),UBE3D (ENSG00000118420.17),PR-tLLEvN,ACH-002643,69,275,0.9555043768332009,35,21,13,-/-,-/+,out-of-frame
78583,MTAP--RAD51B,MTAP (ENSG00000099810.21),RAD51B (ENSG00000182185.18),PR-tLLEvN,ACH-002643,2,13,0.027695779038643505,0,2,0,+/+,+/+,out-of-frame
78584,MTAP--RAD51B,RAD51B (ENSG00000182185.18),MTAP (ENSG00000099810.21),PR-tLLEvN,ACH-002643,3,62,0.041543668557965256,2,0,1,+/+,+/-,out-of-frame
78585,OVOS--RP11-627K11.5,OVOS (ENSG00000214776.12),RP11-627K11.5 (.),PR-tLLEvN,ACH-002643,2,116,0.027695779038643505,1,0,1,+/+,./-,.
78586,RP11-164H13.1--TCL1B,TCL1B (ENSG00000213231.13),RP11-164H13.1 (ENSG00000257275.6),PR-tLLEvN,ACH-002643,57,27335,0.7893297026013399,20,12,25,+/+,+/+,stop-codon
78587,RP11-706O15.1--RP11-706O15.1,RP11-706O15.1 (ENSG00000285756.2),RP11-706O15.1 (ENSG00000285756.2),PR-tLLEvN,ACH-002643,15,459,0.2077183427898263,13,2,0,-/-,-/-,.
78588,RP3-475N16.1--RP3-475N16.1,RP3-475N16.1 (ENSG00000231113.2),RP3-475N16.1 (ENSG00000231113.2),PR-tLLEvN,ACH-002643,4,249,0.05539155807728701,0,3,1,+/+,+/+,.
78589,SLC8A1-AS1--VIT,SLC8A1-AS1 (ENSG00000227028.6),VIT (ENSG00000205221.12),PR-tLLEvN,ACH-002643,2,7,0.027695779038643505,0,2,0,+/+,+/-,.
78590,TFAM--TFAM,TFAM (.),TFAM (ENSG00000108064.11),PR-tLLEvN,ACH-002643,20,615,0.27695779038643503,6,10,4,./+,+/+,.
78591,ZNF556--ZNF709,ZNF556 (.),ZNF709 (ENSG00000242852.7),PR-tLLEvN,ACH-002643,3,56,0.041543668557965256,3,0,0,./+,-/-,.
78592,ARID2--SCAF11,ARID2 (ENSG00000189079.17),SCAF11 (ENSG00000139218.18),PR-Qi0kuT,ACH-002647,616,918,12.600973998012892,150,167,299,+/+,-/+,out-of-frame
78593,ARPIN--RP11-493E3.2,RP11-493E3.2 (ENSG00000259273.1),ARPIN (ENSG00000242498.8),PR-Qi0kuT,ACH-002647,19,201,0.38866640578286515,3,4,12,+/-,-/-,.
78594,ARPIN-AP3S2--RP11-493E3.2,RP11-493E3.2 (ENSG00000259273.1),ARPIN-AP3S2 (ENSG00000250021.7),PR-Qi0kuT,ACH-002647,21,201,0.4295786590231668,3,4,14,+/-,-/-,.
78595,ASH2L--SFRP1,ASH2L (ENSG00000129691.16),SFRP1 (.),PR-Qi0kuT,ACH-002647,779,3861,15.935322637097473,202,279,298,+/+,./+,.
78596,CTD-2215E18.2--LINC02234,CTD-2215E18.2 (ENSG00000248758.1),LINC02234 (ENSG00000248202.2),PR-Qi0kuT,ACH-002647,3,76,0.0613683798604524,1,0,2,-/+,+/+,.
78597,CTD-2215E18.4--LINC02234,CTD-2215E18.4 (ENSG00000286828.1),LINC02234 (ENSG00000248202.2),PR-Qi0kuT,ACH-002647,3,76,0.0613683798604524,1,0,2,+/+,+/+,.
78598,GRM8--PON3,PON3 (ENSG00000105852.11),GRM8 (ENSG00000179603.18),PR-Qi0kuT,ACH-002647,26,89,0.5318592921239208,7,7,12,-/-,-/-,out-of-frame
78599,KANK2--RASSF3,RASSF3 (ENSG00000153179.13),KANK2 (ENSG00000197256.11),PR-Qi0kuT,ACH-002647,6,259,0.1227367597209048,3,2,1,+/+,-/-,out-of-frame
78600,KDM4C--RP11-20A20.2,KDM4C (ENSG00000107077.19),RP11-20A20.2 (.),PR-Qi0kuT,ACH-002647,4,56,0.08182450648060319,2,1,1,+/+,./+,out-of-frame
78601,KDM4C--RP11-393P6.1,KDM4C (ENSG00000107077.19),RP11-393P6.1 (.),PR-Qi0kuT,ACH-002647,4,55,0.08182450648060319,2,1,1,+/+,./+,out-of-frame
78602,KRT18P54--OTUD4,OTUD4 (ENSG00000164164.17),KRT18P54 (.),PR-Qi0kuT,ACH-002647,43,338,0.8796134446664844,17,12,14,-/-,./-,out-of-frame
78603,LEMD3--LINC02421,LEMD3 (ENSG00000174106.3),LINC02421 (ENSG00000255970.1),PR-Qi0kuT,ACH-002647,8,255,0.16364901296120637,2,3,3,+/+,-/+,out-of-frame
78604,LEMD3--RP11-43N5.2,LEMD3 (ENSG00000174106.3),RP11-43N5.2 (.),PR-Qi0kuT,ACH-002647,8,259,0.16364901296120637,3,1,4,+/+,./+,out-of-frame
78605,LINC01340--LIX1-AS1,LIX1-AS1 (ENSG00000251513.2),LINC01340 (ENSG00000250331.2),PR-Qi0kuT,ACH-002647,34,126,0.6955083050851272,9,5,20,+/+,+/+,.
78606,LINC02234--LIX1-AS1,LIX1-AS1 (ENSG00000251513.2),LINC02234 (ENSG00000248202.2),PR-Qi0kuT,ACH-002647,3,76,0.0613683798604524,1,0,2,+/+,+/+,.
78607,ORC5--PUS7,PUS7 (ENSG00000091127.14),ORC5 (.),PR-Qi0kuT,ACH-002647,22,126,0.45003478564331756,5,6,11,-/-,./-,out-of-frame
78608,PPM1H--RAB11AP2,PPM1H (ENSG00000111110.12),RAB11AP2 (.),PR-Qi0kuT,ACH-002647,7,65,0.1431928863410556,1,2,4,-/-,./-,out-of-frame
78609,PRANCR--RP11-637A17.2,RP11-637A17.2 (ENSG00000247363.2),PRANCR (ENSG00000257815.7),PR-Qi0kuT,ACH-002647,8,11,0.16364901296120637,0,1,7,-/-,-/-,.
78610,AC006000.5--AC011288.2,AC011288.2 (.),AC006000.5 (ENSG00000237713.1),PR-f3tLbT,ACH-002648,5,17,0.07695516722781091,0,2,3,./-,-/-,.
78611,AC006380.3--ITPRID1,AC006380.3 (.),ITPRID1 (ENSG00000180347.14),PR-f3tLbT,ACH-002648,26,148,0.4001668695846168,1,7,18,./+,+/+,.
78612,ACTR3B--RP11-545G3.1,RP11-545G3.1 (.),ACTR3B (ENSG00000133627.18),PR-f3tLbT,ACH-002648,7,54,0.1077372341189353,1,5,1,./-,+/+,.
78613,BCAS3--POLN,BCAS3 (ENSG00000141376.23),POLN (ENSG00000130997.16),PR-f3tLbT,ACH-002648,2,27,0.03078206689112437,1,1,0,+/+,-/-,.
78614,C19orf12--NPEPPS,NPEPPS (ENSG00000141279.17),C19orf12 (.),PR-f3tLbT,ACH-002648,10,11,0.15391033445562183,1,2,7,+/+,./-,.
78615,C19orf12--NPEPPS,NPEPPS (ENSG00000141279.17),C19orf12 (ENSG00000131943.19),PR-f3tLbT,ACH-002648,4,1144,0.06156413378224874,1,1,2,+/+,-/-,in-frame
78616,C19orf12--NPEPPS,NPEPPS (ENSG00000141279.17),C19orf12 (ENSG00000131943.19),PR-f3tLbT,ACH-002648,16,1162,0.24625653512899495,3,2,11,+/+,-/-,out-of-frame
78617,C19orf12--SKAP1,SKAP1 (ENSG00000141293.16),C19orf12 (.),PR-f3tLbT,ACH-002648,4,404,0.06156413378224874,1,0,3,-/-,./+,out-of-frame
78618,CCDC146--CH17-264B6.6,CH17-264B6.6 (ENSG00000285702.1),CCDC146 (ENSG00000135205.15),PR-f3tLbT,ACH-002648,3,171,0.046173100336686555,0,0,3,+/+,+/+,.
78619,CCDC146--PMS2P8,PMS2P8 (ENSG00000273897.1),CCDC146 (ENSG00000135205.15),PR-f3tLbT,ACH-002648,3,171,0.046173100336686555,0,0,3,+/+,+/+,.
78620,CCDC39--RP11-496B10.3,RP11-496B10.3 (.),CCDC39 (ENSG00000145075.13),PR-f3tLbT,ACH-002648,19,48,0.2924296354656815,3,5,11,./-,-/-,.
78621,CCDC39--RP11-496B10.3,RP11-496B10.3 (.),CCDC39 (ENSG00000284862.3),PR-f3tLbT,ACH-002648,21,48,0.32321170235680585,3,5,13,./-,-/-,.
78622,CCDC39--RP11-496B10.3,RP11-496B10.3 (ENSG00000239774.1),CCDC39 (ENSG00000145075.13),PR-f3tLbT,ACH-002648,8,20,0.12312826756449748,3,3,2,-/-,-/-,.
78623,CCDC39--RP11-496B10.3,RP11-496B10.3 (ENSG00000239774.1),CCDC39 (ENSG00000284862.3),PR-f3tLbT,ACH-002648,8,20,0.12312826756449748,3,3,2,-/-,-/-,.
78624,CNOT4--RAB19,CNOT4 (ENSG00000080802.19),RAB19 (ENSG00000146955.11),PR-f3tLbT,ACH-002648,10,85,0.15391033445562183,3,1,6,-/-,+/+,.
78625,CNOT4--SLC37A3,SLC37A3 (ENSG00000157800.18),CNOT4 (ENSG00000080802.19),PR-f3tLbT,ACH-002648,4,299,0.06156413378224874,0,4,0,-/-,-/+,.
78626,CNTN6--RP11-204C23.1,RP11-204C23.1 (ENSG00000225044.1),CNTN6 (.),PR-f3tLbT,ACH-002648,15,43,0.23086550168343276,3,4,8,-/-,./-,.
78627,DDX11L16--ITPR2,DDX11L16 (.),ITPR2 (ENSG00000123104.12),PR-f3tLbT,ACH-002648,2,46,0.03078206689112437,0,2,0,./+,-/-,.
78628,DLGAP1--ZNF512B,ZNF512B (ENSG00000196700.9),DLGAP1 (ENSG00000170579.17),PR-f3tLbT,ACH-002648,2,155,0.03078206689112437,2,0,0,-/-,-/-,out-of-frame
78629,DUSP5--DUSP5-DT,DUSP5 (ENSG00000138166.6),DUSP5-DT (ENSG00000273143.2),PR-f3tLbT,ACH-002648,12,914,0.18469240134674622,1,1,10,+/+,-/+,out-of-frame
78630,DUSP5--SMNDC1,DUSP5 (ENSG00000138166.6),SMNDC1 (.),PR-f3tLbT,ACH-002648,241,2020,3.7092390603804866,53,50,138,+/+,./+,out-of-frame
78631,DUXAP9--RP11-536C10.13,DUXAP9 (ENSG00000225210.10),RP11-536C10.13 (ENSG00000257644.1),PR-f3tLbT,ACH-002648,3,719,0.046173100336686555,1,2,0,+/+,+/+,.
78632,ELOCP27--METTL4,METTL4 (ENSG00000101574.15),ELOCP27 (.),PR-f3tLbT,ACH-002648,8,166,0.12312826756449748,1,2,5,-/-,./-,out-of-frame
78633,GTF2IRD2B--STAG3L1,STAG3L1 (ENSG00000205583.13),GTF2IRD2B (ENSG00000174428.18),PR-f3tLbT,ACH-002648,8,1175,0.12312826756449748,1,1,6,+/+,+/+,.
78634,HILPDA--RP11-155G14.6,RP11-155G14.6 (ENSG00000240758.2),HILPDA (ENSG00000135245.10),PR-f3tLbT,ACH-002648,5,206,0.07695516722781091,2,1,2,+/+,+/+,.
78635,KLHL14--TSPAN5,KLHL14 (ENSG00000197705.10),TSPAN5 (ENSG00000168785.8),PR-f3tLbT,ACH-002648,6,46,0.09234620067337311,0,1,5,-/-,-/-,.
78636,KRT19P1--RIMS1,KRT19P1 (.),RIMS1 (ENSG00000079841.18),PR-f3tLbT,ACH-002648,3,76,0.046173100336686555,1,0,2,./+,+/+,.
78637,L3MBTL4--PTPRM,PTPRM (ENSG00000173482.17),L3MBTL4 (ENSG00000154655.16),PR-f3tLbT,ACH-002648,5,109,0.07695516722781091,1,1,3,+/+,-/-,in-frame
78638,L3MBTL4--PTPRM,PTPRM (ENSG00000173482.17),L3MBTL4 (ENSG00000154655.16),PR-f3tLbT,ACH-002648,3,118,0.046173100336686555,1,0,2,+/+,-/-,out-of-frame
78639,LINC01208--LINC01208,LINC01208 (.),LINC01208 (ENSG00000223715.3),PR-f3tLbT,ACH-002648,3,1,0.046173100336686555,1,0,2,./-,-/-,.
78640,LINC02163--RP11-6N13.1,LINC02163 (ENSG00000251026.2),RP11-6N13.1 (ENSG00000251574.8),PR-f3tLbT,ACH-002648,2,39,0.03078206689112437,0,1,1,+/+,-/+,.
78641,LINC02683--RP11-98J9.2,RP11-98J9.2 (ENSG00000254927.1),LINC02683 (ENSG00000254438.1),PR-f3tLbT,ACH-002648,25,114,0.3847758361390546,6,15,4,-/+,-/-,.
78642,LLNLF-189G12.1--USP22,USP22 (ENSG00000124422.12),LLNLF-189G12.1 (.),PR-f3tLbT,ACH-002648,16,1458,0.24625653512899495,3,3,10,-/-,./+,out-of-frame
78643,LLNLF-189G12.1--USP22,USP22 (ENSG00000124422.12),LLNLF-189G12.1 (ENSG00000286041.1),PR-f3tLbT,ACH-002648,514,1967,7.9109911910189625,148,75,291,-/-,-/+,out-of-frame
78644,MAFIP--bP-2189O9.5,MAFIP (ENSG00000278212.2),bP-2189O9.5 (ENSG00000286033.1),PR-f3tLbT,ACH-002648,10,225,0.15391033445562183,1,0,9,-/-,-/-,.
78645,RASA2--SPSB4,RASA2 (ENSG00000155903.13),SPSB4 (.),PR-f3tLbT,ACH-002648,18,5,0.2770386020201193,1,1,16,+/+,./+,.
78646,RP11-1281K21.9--TEKT4P2,TEKT4P2 (ENSG00000188681.11),RP11-1281K21.9 (.),PR-f3tLbT,ACH-002648,4,56,0.06156413378224874,3,0,1,-/-,./-,.
78647,TFAM--TFAM,TFAM (.),TFAM (ENSG00000108064.11),PR-f3tLbT,ACH-002648,6,91,0.09234620067337311,1,2,3,./+,+/+,.
78648,AC011288.2--HDAC9,AC011288.2 (ENSG00000229618.3),HDAC9 (ENSG00000048052.23),PR-FZ3AZJ,ACH-002650,4,18,0.15614691863574437,2,0,2,+/+,+/-,.
78649,ADAMTS6--TDRD5,ADAMTS6 (ENSG00000049192.15),TDRD5 (ENSG00000162782.16),PR-FZ3AZJ,ACH-002650,2,31,0.07807345931787218,1,1,0,-/-,+/+,.
78650,AGPAT3--SUB1,SUB1 (ENSG00000113387.12),AGPAT3 (ENSG00000160216.21),PR-FZ3AZJ,ACH-002650,62,1961,2.420277238854038,20,23,19,+/+,+/+,out-of-frame
78651,AGR2--DGKB,AGR2 (ENSG00000106541.12),DGKB (ENSG00000136267.14),PR-FZ3AZJ,ACH-002650,6,1063,0.23422037795361655,0,4,2,-/-,-/-,.
78652,ATF2--TTC21B,ATF2 (ENSG00000115966.17),TTC21B (ENSG00000123607.16),PR-FZ3AZJ,ACH-002650,40,169,1.5614691863574437,8,11,21,-/-,-/+,.
78653,ATF2--TTC21B-AS1,ATF2 (ENSG00000115966.17),TTC21B-AS1 (ENSG00000224490.5),PR-FZ3AZJ,ACH-002650,27,120,1.0539917007912745,2,9,16,-/-,+/+,.
78654,BOLA2B--SMG1P5,BOLA2B (ENSG00000169627.9),SMG1P5 (ENSG00000183604.14),PR-FZ3AZJ,ACH-002650,4,1408,0.15614691863574437,1,0,3,-/-,-/-,out-of-frame
78655,C5orf17--CCDC136,CCDC136 (ENSG00000128596.17),C5orf17 (ENSG00000248874.5),PR-FZ3AZJ,ACH-002650,7,11,0.2732571076125527,4,2,1,+/+,+/-,out-of-frame
78656,CENPP--CNTNAP3,CNTNAP3 (ENSG00000106714.17),CENPP (ENSG00000188312.14),PR-FZ3AZJ,ACH-002650,20,149,0.7807345931787218,4,6,10,-/-,+/+,in-frame
78657,CH507-9B2.1--ZFR,CH507-9B2.1 (ENSG00000277117.5),ZFR (.),PR-FZ3AZJ,ACH-002650,4,46,0.15614691863574437,0,1,3,+/+,./+,.
78658,COPG2--UBE2H,COPG2 (ENSG00000158623.14),UBE2H (ENSG00000186591.13),PR-FZ3AZJ,ACH-002650,6,125,0.23422037795361655,2,1,3,-/-,-/+,out-of-frame
78659,DDX3ILA1--PTPN12,PTPN12 (ENSG00000127947.16),DDX3ILA1 (.),PR-FZ3AZJ,ACH-002650,3,75,0.11711018897680828,1,0,2,+/+,./+,out-of-frame
78660,DDX54--DDX54,DDX54 (ENSG00000123064.13),DDX54 (ENSG00000123064.13),PR-FZ3AZJ,ACH-002650,27,193,1.0539917007912745,8,19,0,-/-,-/-,in-frame
78661,DPP9--ZNF234,ZNF234 (ENSG00000263002.8),DPP9 (.),PR-FZ3AZJ,ACH-002650,3,18,0.11711018897680828,0,2,1,+/+,./+,.
78662,DPY19L1--MLIP,DPY19L1 (ENSG00000173852.15),MLIP (ENSG00000146147.15),PR-FZ3AZJ,ACH-002650,22,34,0.8588080524965941,7,12,3,-/-,+/+,in-frame
78663,DROSHA--SUMF1,SUMF1 (ENSG00000144455.14),DROSHA (ENSG00000113360.17),PR-FZ3AZJ,ACH-002650,43,193,1.678579375334252,9,9,25,-/-,-/+,out-of-frame
78664,EXT1--RP1-191N21.5,RP1-191N21.5 (ENSG00000287411.1),EXT1 (ENSG00000182197.13),PR-FZ3AZJ,ACH-002650,3,39,0.11711018897680828,1,2,0,+/-,-/+,.
78665,EXT1--ZNF596,EXT1 (ENSG00000182197.13),ZNF596 (ENSG00000172748.14),PR-FZ3AZJ,ACH-002650,6,254,0.23422037795361655,1,1,4,-/-,+/+,out-of-frame
78666,FAM27C--MELK,MELK (ENSG00000165304.8),FAM27C (ENSG00000231527.7),PR-FZ3AZJ,ACH-002650,3,166,0.11711018897680828,1,1,1,+/+,+/+,out-of-frame
78667,FOXK1--MAGI2,FOXK1 (ENSG00000164916.11),MAGI2 (ENSG00000187391.22),PR-FZ3AZJ,ACH-002650,6,33,0.23422037795361655,3,3,0,+/+,-/-,out-of-frame
78668,FOXK1--RP5-1093G23.1,FOXK1 (ENSG00000164916.11),RP5-1093G23.1 (ENSG00000281120.1),PR-FZ3AZJ,ACH-002650,6,33,0.23422037795361655,3,3,0,+/+,+/-,out-of-frame
78669,GPHN--NEK6,GPHN (ENSG00000171723.16),NEK6 (ENSG00000119408.17),PR-FZ3AZJ,ACH-002650,5,152,0.19518364829468046,2,2,1,+/+,+/+,out-of-frame
78670,HIPK2--SND1,HIPK2 (ENSG00000064393.16),SND1 (ENSG00000197157.11),PR-FZ3AZJ,ACH-002650,7,373,0.2732571076125527,3,3,1,-/-,+/+,in-frame
78671,IKBKB--KCNH7,IKBKB (ENSG00000104365.16),KCNH7 (.),PR-FZ3AZJ,ACH-002650,7,25,0.2732571076125527,0,3,4,+/+,./-,out-of-frame
78672,KIF24--RP11-417J1.4,KIF24 (ENSG00000186638.17),RP11-417J1.4 (.),PR-FZ3AZJ,ACH-002650,2,15,0.07807345931787218,0,2,0,-/-,./+,out-of-frame
78673,MAGI2--PTPN12,PTPN12 (ENSG00000127947.16),MAGI2 (ENSG00000187391.22),PR-FZ3AZJ,ACH-002650,3,76,0.11711018897680828,1,0,2,+/+,-/+,out-of-frame
78674,MCM3AP--RP11-12P19.3,MCM3AP (ENSG00000160294.11),RP11-12P19.3 (ENSG00000286238.1),PR-FZ3AZJ,ACH-002650,20,749,0.7807345931787218,3,8,9,-/-,-/-,out-of-frame
78675,MCM3AP-AS1--NPR3,MCM3AP-AS1 (ENSG00000215424.10),NPR3 (ENSG00000113389.16),PR-FZ3AZJ,ACH-002650,11,842,0.42940402624829704,3,2,6,+/+,+/+,.
78676,MIR3180-4--PKD1P1,MIR3180-4 (.),PKD1P1 (ENSG00000244257.5),PR-FZ3AZJ,ACH-002650,4,21,0.15614691863574437,0,4,0,./-,+/+,.
78677,MKLN1--XRCC4,MKLN1 (ENSG00000128585.18),XRCC4 (ENSG00000152422.16),PR-FZ3AZJ,ACH-002650,27,112,1.0539917007912745,4,9,14,+/+,+/-,out-of-frame
78678,PPP6R1--SF3A1,PPP6R1 (ENSG00000105063.19),SF3A1 (ENSG00000099995.19),PR-FZ3AZJ,ACH-002650,3,6,0.11711018897680828,1,1,1,-/-,-/+,stop-codon
78679,RABEPK--RP11-436F21.1,RABEPK (ENSG00000136933.17),RP11-436F21.1 (.),PR-FZ3AZJ,ACH-002650,5,117,0.19518364829468046,3,0,2,+/+,./-,out-of-frame
78680,RASA1--RRP1B,RRP1B (ENSG00000160208.13),RASA1 (ENSG00000145715.15),PR-FZ3AZJ,ACH-002650,5,7,0.19518364829468046,1,1,3,+/+,+/+,.
78681,RASA1--RRP1B,RRP1B (ENSG00000160208.13),RASA1 (ENSG00000145715.15),PR-FZ3AZJ,ACH-002650,3,126,0.11711018897680828,0,1,2,+/+,+/+,in-frame
78682,RASA1--RRP1B,RRP1B (ENSG00000160208.13),RASA1 (ENSG00000145715.15),PR-FZ3AZJ,ACH-002650,3,203,0.11711018897680828,0,1,2,+/+,+/+,out-of-frame
78683,RBM19--SPATA48,RBM19 (ENSG00000122965.11),SPATA48 (ENSG00000164500.7),PR-FZ3AZJ,ACH-002650,4,13,0.15614691863574437,0,1,3,-/-,+/+,.
78684,RBM19--SPATA48,RBM19 (ENSG00000122965.11),SPATA48 (ENSG00000164500.7),PR-FZ3AZJ,ACH-002650,3,41,0.11711018897680828,1,1,1,-/-,+/+,out-of-frame
78685,RDH13--RP11-321P16.3,RDH13 (ENSG00000160439.16),RP11-321P16.3 (.),PR-FZ3AZJ,ACH-002650,2,69,0.07807345931787218,1,1,0,-/-,./-,out-of-frame
78686,RDH13--RP11-321P16.3,RDH13 (ENSG00000160439.16),RP11-321P16.3 (ENSG00000287335.1),PR-FZ3AZJ,ACH-002650,7,133,0.2732571076125527,1,5,1,-/-,+/-,out-of-frame
78687,RNF125--RNF138,RNF138 (ENSG00000134758.14),RNF125 (ENSG00000101695.9),PR-FZ3AZJ,ACH-002650,12,49,0.4684407559072331,2,8,2,+/+,+/+,out-of-frame
78688,RP11-640F22.1--RP11-69K20.1,RP11-640F22.1 (ENSG00000286481.1),RP11-69K20.1 (.),PR-FZ3AZJ,ACH-002650,2,4,0.07807345931787218,0,2,0,+/+,./-,.
