seq_depth	seq_id	gene_fusion	Tool_Breakpoint	Distance_from_Simulated_Breakpoint	Algorithm	values_vector	Breakpoint_number
10GB	90%	ENSG00000134802:ENSG00000246273	JB2	4	JAFFAL	4	Breakpoint_2
10GB	90%	ENSG00000272274:ENSG00000236581	JB1	-1	JAFFAL	-1	Breakpoint_1
10GB	90%	ENSG00000272274:ENSG00000236581	JB2	0	JAFFAL	0	Breakpoint_2
10GB	90%	ENSG00000272274:ENSG00000236581	CTATLRB1	-1	CTAT-LR-Fusion	-1	Breakpoint_1
10GB	90%	ENSG00000272274:ENSG00000236581	CTATLRB2	-1	CTAT-LR-Fusion	-1	Breakpoint_2
10GB	90%	ENSG00000256339:ENSG00000149564	JB1	0	JAFFAL	0	Breakpoint_1
10GB	90%	ENSG00000256339:ENSG00000149564	JB2	835	JAFFAL	835	Breakpoint_2
10GB	90%	ENSG00000256339:ENSG00000149564	CTATLRB1	5	CTAT-LR-Fusion	5	Breakpoint_1
10GB	90%	ENSG00000256339:ENSG00000149564	CTATLRB2	837	CTAT-LR-Fusion	837	Breakpoint_2
10GB	90%	ENSG00000289039:ENSG00000095794	JB1	0	JAFFAL	0	Breakpoint_1
10GB	90%	ENSG00000289039:ENSG00000095794	JB2	1	JAFFAL	1	Breakpoint_2
10GB	90%	ENSG00000289039:ENSG00000095794	CTATLRB1	2	CTAT-LR-Fusion	2	Breakpoint_1
10GB	90%	ENSG00000289039:ENSG00000095794	CTATLRB2	1	CTAT-LR-Fusion	1	Breakpoint_2
10GB	90%	ENSG00000106692:ENSG00000082898	JB1	-1	JAFFAL	-1	Breakpoint_1
10GB	90%	ENSG00000106692:ENSG00000082898	JB2	915	JAFFAL	915	Breakpoint_2
10GB	90%	ENSG00000106692:ENSG00000082898	CTATLRB1	-4	CTAT-LR-Fusion	-4	Breakpoint_1
10GB	90%	ENSG00000106692:ENSG00000082898	CTATLRB2	925	CTAT-LR-Fusion	925	Breakpoint_2
10GB	90%	ENSG00000159256:ENSG00000224924	JB1	0	JAFFAL	0	Breakpoint_1
10GB	90%	ENSG00000159256:ENSG00000224924	JB2	1332	JAFFAL	1332	Breakpoint_2
10GB	90%	ENSG00000159256:ENSG00000224924	CTATLRB1	0	CTAT-LR-Fusion	0	Breakpoint_1
10GB	90%	ENSG00000159256:ENSG00000224924	CTATLRB2	1333	CTAT-LR-Fusion	1333	Breakpoint_2
10GB	90%	ENSG00000188186:ENSG00000284776	JB1	-5	JAFFAL	-5	Breakpoint_1
10GB	90%	ENSG00000188186:ENSG00000284776	JB2	3	JAFFAL	3	Breakpoint_2
10GB	90%	ENSG00000290106:ENSG00000116205	JB1	0	JAFFAL	0	Breakpoint_1
10GB	90%	ENSG00000290106:ENSG00000116205	JB2	1	JAFFAL	1	Breakpoint_2
10GB	90%	ENSG00000167257:ENSG00000081692	JB1	-1	JAFFAL	-1	Breakpoint_1
10GB	90%	ENSG00000167257:ENSG00000081692	JB2	1484	JAFFAL	1484	Breakpoint_2
10GB	90%	ENSG00000167257:ENSG00000081692	CTATLRB1	-2	CTAT-LR-Fusion	-2	Breakpoint_1
10GB	90%	ENSG00000167257:ENSG00000081692	CTATLRB2	1484	CTAT-LR-Fusion	1484	Breakpoint_2
10GB	90%	ENSG00000150753:ENSG00000264860	JB1	-9	JAFFAL	-9	Breakpoint_1
10GB	90%	ENSG00000150753:ENSG00000264860	JB2	1	JAFFAL	1	Breakpoint_2
10GB	90%	ENSG00000156076:ENSG00000180879	JB1	-4165	JAFFAL	-4165	Breakpoint_1
10GB	90%	ENSG00000156076:ENSG00000180879	JB2	0	JAFFAL	0	Breakpoint_2
10GB	95%	ENSG00000257894:ENSG00000255652	JB1	-176	JAFFAL	-176	Breakpoint_1
10GB	95%	ENSG00000257894:ENSG00000255652	JB2	394	JAFFAL	394	Breakpoint_2
10GB	95%	ENSG00000257894:ENSG00000255652	CTATLRB1	-176	CTAT-LR-Fusion	-176	Breakpoint_1
10GB	95%	ENSG00000257894:ENSG00000255652	CTATLRB2	28181	CTAT-LR-Fusion	28181	Breakpoint_2
10GB	95%	ENSG00000221886:ENSG00000174695	JB1	-194	JAFFAL	-194	Breakpoint_1
10GB	95%	ENSG00000221886:ENSG00000174695	JB2	425	JAFFAL	425	Breakpoint_2
10GB	95%	ENSG00000236494:ENSG00000233219	JB1	-123	JAFFAL	-123	Breakpoint_1
10GB	95%	ENSG00000236494:ENSG00000233219	JB2	136	JAFFAL	136	Breakpoint_2
10GB	95%	ENSG00000260737:ENSG00000197302	JB1	-601	JAFFAL	-601	Breakpoint_1
10GB	95%	ENSG00000260737:ENSG00000197302	JB2	1	JAFFAL	1	Breakpoint_2
10GB	95%	ENSG00000260737:ENSG00000197302	CTATLRB1	-603	CTAT-LR-Fusion	-603	Breakpoint_1
10GB	95%	ENSG00000260737:ENSG00000197302	CTATLRB2	-1	CTAT-LR-Fusion	-1	Breakpoint_2
10GB	95%	ENSG00000260737:ENSG00000197302	CTATLRB1	-1462	CTAT-LR-Fusion	-1462	Breakpoint_1
10GB	95%	ENSG00000139151:ENSG00000255648	JB1	-117	JAFFAL	-117	Breakpoint_1
10GB	95%	ENSG00000139151:ENSG00000255648	JB2	1	JAFFAL	1	Breakpoint_2
10GB	95%	ENSG00000139151:ENSG00000255648	CTATLRB1	-24315	CTAT-LR-Fusion	-24315	Breakpoint_1
10GB	95%	ENSG00000139151:ENSG00000255648	CTATLRB2	-90	CTAT-LR-Fusion	-90	Breakpoint_2
10GB	95%	ENSG00000134802:ENSG00000246273	JB1	-478	JAFFAL	-478	Breakpoint_1
10GB	95%	ENSG00000134802:ENSG00000246273	JB2	1	JAFFAL	1	Breakpoint_2
10GB	95%	ENSG00000285565:ENSG00000141499	JB1	0	JAFFAL	0	Breakpoint_1
10GB	95%	ENSG00000285565:ENSG00000141499	JB2	1	JAFFAL	1	Breakpoint_2
10GB	95%	ENSG00000272274:ENSG00000236581	JB1	-1	JAFFAL	-1	Breakpoint_1
10GB	95%	ENSG00000272274:ENSG00000236581	JB2	0	JAFFAL	0	Breakpoint_2
10GB	95%	ENSG00000272274:ENSG00000236581	CTATLRB1	-1	CTAT-LR-Fusion	-1	Breakpoint_1
10GB	95%	ENSG00000272274:ENSG00000236581	CTATLRB2	-1	CTAT-LR-Fusion	-1	Breakpoint_2
10GB	95%	ENSG00000256339:ENSG00000149564	JB1	0	JAFFAL	0	Breakpoint_1
10GB	95%	ENSG00000256339:ENSG00000149564	JB2	835	JAFFAL	835	Breakpoint_2
10GB	95%	ENSG00000256339:ENSG00000149564	CTATLRB1	0	CTAT-LR-Fusion	0	Breakpoint_1
10GB	95%	ENSG00000256339:ENSG00000149564	CTATLRB2	837	CTAT-LR-Fusion	837	Breakpoint_2
10GB	95%	ENSG00000289039:ENSG00000095794	JB1	0	JAFFAL	0	Breakpoint_1
10GB	95%	ENSG00000289039:ENSG00000095794	JB2	1	JAFFAL	1	Breakpoint_2
10GB	95%	ENSG00000289039:ENSG00000095794	CTATLRB1	2	CTAT-LR-Fusion	2	Breakpoint_1
10GB	95%	ENSG00000289039:ENSG00000095794	CTATLRB2	1	CTAT-LR-Fusion	1	Breakpoint_2
10GB	95%	ENSG00000106692:ENSG00000082898	JB1	0	JAFFAL	0	Breakpoint_1
10GB	95%	ENSG00000106692:ENSG00000082898	JB2	918	JAFFAL	918	Breakpoint_2
10GB	95%	ENSG00000106692:ENSG00000082898	CTATLRB1	-3	CTAT-LR-Fusion	-3	Breakpoint_1
10GB	95%	ENSG00000106692:ENSG00000082898	CTATLRB2	925	CTAT-LR-Fusion	925	Breakpoint_2
10GB	95%	ENSG00000168556:ENSG00000063978	JB1	-4	JAFFAL	-4	Breakpoint_1
10GB	95%	ENSG00000168556:ENSG00000063978	JB2	1	JAFFAL	1	Breakpoint_2
10GB	95%	ENSG00000168556:ENSG00000063978	CTATLRB1	-2	CTAT-LR-Fusion	-2	Breakpoint_1
10GB	95%	ENSG00000168556:ENSG00000063978	CTATLRB2	-1	CTAT-LR-Fusion	-1	Breakpoint_2
10GB	95%	ENSG00000159256:ENSG00000224924	JB1	0	JAFFAL	0	Breakpoint_1
10GB	95%	ENSG00000159256:ENSG00000224924	JB2	1332	JAFFAL	1332	Breakpoint_2
10GB	95%	ENSG00000159256:ENSG00000224924	CTATLRB1	0	CTAT-LR-Fusion	0	Breakpoint_1
10GB	95%	ENSG00000159256:ENSG00000224924	CTATLRB2	1333	CTAT-LR-Fusion	1333	Breakpoint_2
10GB	95%	ENSG00000101158:ENSG00000101266	JB1	-2	JAFFAL	-2	Breakpoint_1
10GB	95%	ENSG00000101158:ENSG00000101266	JB2	1060	JAFFAL	1060	Breakpoint_2
10GB	95%	ENSG00000101158:ENSG00000101266	CTATLRB1	-4733	CTAT-LR-Fusion	-4733	Breakpoint_1
10GB	95%	ENSG00000101158:ENSG00000101266	CTATLRB2	1062	CTAT-LR-Fusion	1062	Breakpoint_2
10GB	95%	ENSG00000188186:ENSG00000284776	JB1	-2	JAFFAL	-2	Breakpoint_1
10GB	95%	ENSG00000188186:ENSG00000284776	JB2	2	JAFFAL	2	Breakpoint_2
10GB	95%	ENSG00000167257:ENSG00000081692	JB1	0	JAFFAL	0	Breakpoint_1
10GB	95%	ENSG00000167257:ENSG00000081692	JB2	1483	JAFFAL	1483	Breakpoint_2
10GB	95%	ENSG00000167257:ENSG00000081692	CTATLRB1	-2	CTAT-LR-Fusion	-2	Breakpoint_1
10GB	95%	ENSG00000167257:ENSG00000081692	CTATLRB2	1484	CTAT-LR-Fusion	1484	Breakpoint_2
10GB	95%	ENSG00000156076:ENSG00000180879	JB1	-4165	JAFFAL	-4165	Breakpoint_1
10GB	95%	ENSG00000156076:ENSG00000180879	JB2	1	JAFFAL	1	Breakpoint_2
10GB	95%	ENSG00000113648:ENSG00000079215	JB1	-10149	JAFFAL	-10149	Breakpoint_1
10GB	95%	ENSG00000113648:ENSG00000079215	JB2	-1	JAFFAL	-1	Breakpoint_2
100GB	85%	ENSG00000221886:ENSG00000174695	JB1	-196	JAFFAL	-196	Breakpoint_1
100GB	85%	ENSG00000221886:ENSG00000174695	JB2	426	JAFFAL	426	Breakpoint_2
100GB	85%	ENSG00000236494:ENSG00000233219	JB1	-122	JAFFAL	-122	Breakpoint_1
100GB	85%	ENSG00000236494:ENSG00000233219	JB2	137	JAFFAL	137	Breakpoint_2
100GB	85%	ENSG00000260737:ENSG00000197302	JB1	-594	JAFFAL	-594	Breakpoint_1
100GB	85%	ENSG00000260737:ENSG00000197302	JB2	-1	JAFFAL	-1	Breakpoint_2
100GB	85%	ENSG00000260737:ENSG00000197302	CTATLRB1	-603	CTAT-LR-Fusion	-603	Breakpoint_1
100GB	85%	ENSG00000260737:ENSG00000197302	CTATLRB2	-1	CTAT-LR-Fusion	-1	Breakpoint_2
100GB	85%	ENSG00000260737:ENSG00000197302	JB1	-603	JAFFAL	-603	Breakpoint_1
100GB	85%	ENSG00000186487:ENSG00000138380	JB1	-287	JAFFAL	-287	Breakpoint_1
100GB	85%	ENSG00000186487:ENSG00000138380	JB2	-1	JAFFAL	-1	Breakpoint_2
100GB	85%	ENSG00000134802:ENSG00000246273	JB1	-479	JAFFAL	-479	Breakpoint_1
100GB	85%	ENSG00000134802:ENSG00000246273	JB2	-1	JAFFAL	-1	Breakpoint_2
100GB	85%	ENSG00000285565:ENSG00000141499	JB1	0	JAFFAL	0	Breakpoint_1
100GB	85%	ENSG00000285565:ENSG00000141499	JB2	1	JAFFAL	1	Breakpoint_2
100GB	85%	ENSG00000272274:ENSG00000236581	JB1	0	JAFFAL	0	Breakpoint_1
100GB	85%	ENSG00000272274:ENSG00000236581	JB2	1	JAFFAL	1	Breakpoint_2
100GB	85%	ENSG00000272274:ENSG00000236581	CTATLRB1	-1	CTAT-LR-Fusion	-1	Breakpoint_1
100GB	85%	ENSG00000272274:ENSG00000236581	CTATLRB2	-1	CTAT-LR-Fusion	-1	Breakpoint_2
100GB	85%	ENSG00000256339:ENSG00000149564	JB1	0	JAFFAL	0	Breakpoint_1
100GB	85%	ENSG00000256339:ENSG00000149564	JB2	835	JAFFAL	835	Breakpoint_2
100GB	85%	ENSG00000289039:ENSG00000095794	JB1	0	JAFFAL	0	Breakpoint_1
100GB	85%	ENSG00000289039:ENSG00000095794	JB2	1	JAFFAL	1	Breakpoint_2
100GB	85%	ENSG00000109861:ENSG00000213619	JB1	-164	JAFFAL	-164	Breakpoint_1
100GB	85%	ENSG00000109861:ENSG00000213619	JB2	0	JAFFAL	0	Breakpoint_2
100GB	85%	ENSG00000106692:ENSG00000082898	JB1	-1	JAFFAL	-1	Breakpoint_1
100GB	85%	ENSG00000106692:ENSG00000082898	JB2	915	JAFFAL	915	Breakpoint_2
100GB	85%	ENSG00000168556:ENSG00000063978	JB1	-5	JAFFAL	-5	Breakpoint_1
100GB	85%	ENSG00000168556:ENSG00000063978	JB2	0	JAFFAL	0	Breakpoint_2
100GB	85%	ENSG00000168556:ENSG00000063978	CTATLRB1	-2	CTAT-LR-Fusion	-2	Breakpoint_1
100GB	85%	ENSG00000168556:ENSG00000063978	CTATLRB2	-1	CTAT-LR-Fusion	-1	Breakpoint_2
100GB	85%	ENSG00000159256:ENSG00000224924	JB1	0	JAFFAL	0	Breakpoint_1
100GB	85%	ENSG00000159256:ENSG00000224924	JB2	1332	JAFFAL	1332	Breakpoint_2
100GB	85%	ENSG00000101158:ENSG00000101266	JB1	-2	JAFFAL	-2	Breakpoint_1
100GB	85%	ENSG00000101158:ENSG00000101266	JB2	1060	JAFFAL	1060	Breakpoint_2
100GB	85%	ENSG00000101158:ENSG00000101266	CTATLRB1	-4733	CTAT-LR-Fusion	-4733	Breakpoint_1
100GB	85%	ENSG00000101158:ENSG00000101266	CTATLRB2	1062	CTAT-LR-Fusion	1062	Breakpoint_2
100GB	85%	ENSG00000290106:ENSG00000116205	JB1	-3	JAFFAL	-3	Breakpoint_1
100GB	85%	ENSG00000290106:ENSG00000116205	JB2	1	JAFFAL	1	Breakpoint_2
100GB	85%	ENSG00000167257:ENSG00000081692	JB1	-1	JAFFAL	-1	Breakpoint_1
100GB	85%	ENSG00000167257:ENSG00000081692	JB2	1484	JAFFAL	1484	Breakpoint_2
100GB	85%	ENSG00000150753:ENSG00000264860	JB1	-1	JAFFAL	-1	Breakpoint_1
100GB	85%	ENSG00000150753:ENSG00000264860	JB2	0	JAFFAL	0	Breakpoint_2
100GB	85%	ENSG00000146556:ENSG00000141499	JB1	-12	JAFFAL	-12	Breakpoint_1
100GB	85%	ENSG00000146556:ENSG00000141499	JB2	3	JAFFAL	3	Breakpoint_2
100GB	85%	ENSG00000146556:ENSG00000141499	CTATLRB1	0	CTAT-LR-Fusion	0	Breakpoint_1
100GB	85%	ENSG00000146556:ENSG00000141499	CTATLRB2	-1	CTAT-LR-Fusion	-1	Breakpoint_2
100GB	85%	ENSG00000291134:ENSG00000141499	JB1	-12	JAFFAL	-12	Breakpoint_1
100GB	85%	ENSG00000291134:ENSG00000141499	JB2	3	JAFFAL	3	Breakpoint_2
100GB	85%	ENSG00000291134:ENSG00000141499	CTATLRB1	0	CTAT-LR-Fusion	0	Breakpoint_1
100GB	85%	ENSG00000291134:ENSG00000141499	CTATLRB2	-1	CTAT-LR-Fusion	-1	Breakpoint_2
100GB	85%	ENSG00000178997:ENSG00000261064	JB1	-263	JAFFAL	-263	Breakpoint_1
100GB	85%	ENSG00000178997:ENSG00000261064	JB2	596	JAFFAL	596	Breakpoint_2
100GB	85%	ENSG00000198838:ENSG00000276702	JB1	-1	JAFFAL	-1	Breakpoint_1
100GB	85%	ENSG00000198838:ENSG00000276702	JB2	487	JAFFAL	487	Breakpoint_2
100GB	85%	ENSG00000198838:ENSG00000276702	CTATLRB1	-1894	CTAT-LR-Fusion	-1894	Breakpoint_1
100GB	85%	ENSG00000198838:ENSG00000276702	CTATLRB2	514	CTAT-LR-Fusion	514	Breakpoint_2
100GB	85%	ENSG00000090061:ENSG00000205476	JB1	-10	JAFFAL	-10	Breakpoint_1
100GB	85%	ENSG00000090061:ENSG00000205476	JB2	15144	JAFFAL	15144	Breakpoint_2
100GB	85%	ENSG00000233593:ENSG00000285532	JB1	-100	JAFFAL	-100	Breakpoint_1
100GB	85%	ENSG00000233593:ENSG00000285532	JB2	1	JAFFAL	1	Breakpoint_2
100GB	85%	ENSG00000233593:ENSG00000285532	CTATLRB1	-101	CTAT-LR-Fusion	-101	Breakpoint_1
100GB	85%	ENSG00000233593:ENSG00000285532	CTATLRB2	0	CTAT-LR-Fusion	0	Breakpoint_2
100GB	90%	ENSG00000257894:ENSG00000255652	JB1	-176	JAFFAL	-176	Breakpoint_1
100GB	90%	ENSG00000257894:ENSG00000255652	JB2	394	JAFFAL	394	Breakpoint_2
100GB	90%	ENSG00000221886:ENSG00000174695	JB1	-196	JAFFAL	-196	Breakpoint_1
100GB	90%	ENSG00000221886:ENSG00000174695	JB2	426	JAFFAL	426	Breakpoint_2
100GB	90%	ENSG00000236494:ENSG00000233219	JB1	-124	JAFFAL	-124	Breakpoint_1
100GB	90%	ENSG00000236494:ENSG00000233219	JB2	137	JAFFAL	137	Breakpoint_2
100GB	90%	ENSG00000260737:ENSG00000197302	JB1	-603	JAFFAL	-603	Breakpoint_1
100GB	90%	ENSG00000260737:ENSG00000197302	JB2	-1	JAFFAL	-1	Breakpoint_2
100GB	90%	ENSG00000260737:ENSG00000197302	CTATLRB1	-603	CTAT-LR-Fusion	-603	Breakpoint_1
100GB	90%	ENSG00000260737:ENSG00000197302	CTATLRB2	-1	CTAT-LR-Fusion	-1	Breakpoint_2
100GB	90%	ENSG00000186487:ENSG00000138380	JB1	-283	JAFFAL	-283	Breakpoint_1
100GB	90%	ENSG00000186487:ENSG00000138380	JB2	0	JAFFAL	0	Breakpoint_2
100GB	90%	ENSG00000139151:ENSG00000255648	JB1	-118	JAFFAL	-118	Breakpoint_1
100GB	90%	ENSG00000139151:ENSG00000255648	JB2	2	JAFFAL	2	Breakpoint_2
100GB	90%	ENSG00000134802:ENSG00000246273	JB1	-477	JAFFAL	-477	Breakpoint_1
100GB	90%	ENSG00000134802:ENSG00000246273	JB2	0	JAFFAL	0	Breakpoint_2
100GB	90%	ENSG00000285565:ENSG00000141499	JB1	-1	JAFFAL	-1	Breakpoint_1
100GB	90%	ENSG00000285565:ENSG00000141499	JB2	0	JAFFAL	0	Breakpoint_2
100GB	90%	ENSG00000272274:ENSG00000236581	JB1	-1	JAFFAL	-1	Breakpoint_1
100GB	90%	ENSG00000272274:ENSG00000236581	JB2	0	JAFFAL	0	Breakpoint_2
100GB	90%	ENSG00000272274:ENSG00000236581	CTATLRB1	-1	CTAT-LR-Fusion	-1	Breakpoint_1
100GB	90%	ENSG00000272274:ENSG00000236581	CTATLRB2	-1	CTAT-LR-Fusion	-1	Breakpoint_2
100GB	90%	ENSG00000256339:ENSG00000149564	JB1	0	JAFFAL	0	Breakpoint_1
100GB	90%	ENSG00000256339:ENSG00000149564	JB2	835	JAFFAL	835	Breakpoint_2
100GB	90%	ENSG00000256339:ENSG00000149564	CTATLRB1	0	CTAT-LR-Fusion	0	Breakpoint_1
100GB	90%	ENSG00000256339:ENSG00000149564	CTATLRB2	837	CTAT-LR-Fusion	837	Breakpoint_2
100GB	90%	ENSG00000289039:ENSG00000095794	JB1	0	JAFFAL	0	Breakpoint_1
100GB	90%	ENSG00000289039:ENSG00000095794	JB2	1	JAFFAL	1	Breakpoint_2
100GB	90%	ENSG00000289039:ENSG00000095794	CTATLRB1	2	CTAT-LR-Fusion	2	Breakpoint_1
100GB	90%	ENSG00000289039:ENSG00000095794	CTATLRB2	1	CTAT-LR-Fusion	1	Breakpoint_2
100GB	90%	ENSG00000109861:ENSG00000213619	JB1	-165	JAFFAL	-165	Breakpoint_1
100GB	90%	ENSG00000109861:ENSG00000213619	JB2	1	JAFFAL	1	Breakpoint_2
100GB	90%	ENSG00000109861:ENSG00000213619	CTATLRB1	-166	CTAT-LR-Fusion	-166	Breakpoint_1
100GB	90%	ENSG00000109861:ENSG00000213619	CTATLRB2	-1	CTAT-LR-Fusion	-1	Breakpoint_2
100GB	90%	ENSG00000106692:ENSG00000082898	JB1	0	JAFFAL	0	Breakpoint_1
100GB	90%	ENSG00000106692:ENSG00000082898	JB2	918	JAFFAL	918	Breakpoint_2
100GB	90%	ENSG00000106692:ENSG00000082898	CTATLRB1	-3	CTAT-LR-Fusion	-3	Breakpoint_1
100GB	90%	ENSG00000106692:ENSG00000082898	CTATLRB2	925	CTAT-LR-Fusion	925	Breakpoint_2
100GB	90%	ENSG00000168556:ENSG00000063978	JB1	-5	JAFFAL	-5	Breakpoint_1
100GB	90%	ENSG00000168556:ENSG00000063978	JB2	0	JAFFAL	0	Breakpoint_2
100GB	90%	ENSG00000168556:ENSG00000063978	CTATLRB1	-2	CTAT-LR-Fusion	-2	Breakpoint_1
100GB	90%	ENSG00000168556:ENSG00000063978	CTATLRB2	-1	CTAT-LR-Fusion	-1	Breakpoint_2
100GB	90%	ENSG00000159256:ENSG00000224924	JB1	0	JAFFAL	0	Breakpoint_1
100GB	90%	ENSG00000159256:ENSG00000224924	JB2	1332	JAFFAL	1332	Breakpoint_2
100GB	90%	ENSG00000159256:ENSG00000224924	CTATLRB1	0	CTAT-LR-Fusion	0	Breakpoint_1
100GB	90%	ENSG00000159256:ENSG00000224924	CTATLRB2	1333	CTAT-LR-Fusion	1333	Breakpoint_2
100GB	90%	ENSG00000101158:ENSG00000101266	JB1	-3	JAFFAL	-3	Breakpoint_1
100GB	90%	ENSG00000101158:ENSG00000101266	JB2	1061	JAFFAL	1061	Breakpoint_2
100GB	90%	ENSG00000101158:ENSG00000101266	CTATLRB1	-4733	CTAT-LR-Fusion	-4733	Breakpoint_1
100GB	90%	ENSG00000101158:ENSG00000101266	CTATLRB2	1062	CTAT-LR-Fusion	1062	Breakpoint_2
100GB	90%	ENSG00000188186:ENSG00000284776	JB1	-2	JAFFAL	-2	Breakpoint_1
100GB	90%	ENSG00000188186:ENSG00000284776	JB2	2	JAFFAL	2	Breakpoint_2
100GB	90%	ENSG00000290106:ENSG00000116205	JB1	0	JAFFAL	0	Breakpoint_1
100GB	90%	ENSG00000290106:ENSG00000116205	JB2	1	JAFFAL	1	Breakpoint_2
100GB	90%	ENSG00000167257:ENSG00000081692	JB1	0	JAFFAL	0	Breakpoint_1
100GB	90%	ENSG00000167257:ENSG00000081692	JB2	1483	JAFFAL	1483	Breakpoint_2
100GB	90%	ENSG00000167257:ENSG00000081692	CTATLRB1	-2	CTAT-LR-Fusion	-2	Breakpoint_1
100GB	90%	ENSG00000167257:ENSG00000081692	CTATLRB2	1484	CTAT-LR-Fusion	1484	Breakpoint_2
100GB	90%	ENSG00000150753:ENSG00000264860	JB1	-1	JAFFAL	-1	Breakpoint_1
100GB	90%	ENSG00000150753:ENSG00000264860	JB2	0	JAFFAL	0	Breakpoint_2
100GB	90%	ENSG00000146556:ENSG00000141499	JB1	-2	JAFFAL	-2	Breakpoint_1
100GB	90%	ENSG00000146556:ENSG00000141499	JB2	0	JAFFAL	0	Breakpoint_2
100GB	90%	ENSG00000146556:ENSG00000141499	CTATLRB1	0	CTAT-LR-Fusion	0	Breakpoint_1
100GB	90%	ENSG00000146556:ENSG00000141499	CTATLRB2	-1	CTAT-LR-Fusion	-1	Breakpoint_2
100GB	90%	ENSG00000291134:ENSG00000141499	JB1	-2	JAFFAL	-2	Breakpoint_1
100GB	90%	ENSG00000291134:ENSG00000141499	JB2	0	JAFFAL	0	Breakpoint_2
100GB	90%	ENSG00000291134:ENSG00000141499	CTATLRB1	0	CTAT-LR-Fusion	0	Breakpoint_1
100GB	90%	ENSG00000291134:ENSG00000141499	CTATLRB2	-1	CTAT-LR-Fusion	-1	Breakpoint_2
100GB	90%	ENSG00000156076:ENSG00000180879	JB1	-4164	JAFFAL	-4164	Breakpoint_1
100GB	90%	ENSG00000156076:ENSG00000180879	JB2	0	JAFFAL	0	Breakpoint_2
100GB	90%	ENSG00000178997:ENSG00000261064	JB1	-263	JAFFAL	-263	Breakpoint_1
100GB	90%	ENSG00000178997:ENSG00000261064	JB2	597	JAFFAL	597	Breakpoint_2
100GB	90%	ENSG00000178997:ENSG00000261064	CTATLRB1	-4300	CTAT-LR-Fusion	-4300	Breakpoint_1
100GB	90%	ENSG00000178997:ENSG00000261064	CTATLRB2	598	CTAT-LR-Fusion	598	Breakpoint_2
100GB	90%	ENSG00000178997:ENSG00000261064	JB1	-262	JAFFAL	-262	Breakpoint_1
100GB	90%	ENSG00000178997:ENSG00000261064	JB2	2152927	JAFFAL	2152927	Breakpoint_2
100GB	90%	ENSG00000198838:ENSG00000276702	JB1	-5	JAFFAL	-5	Breakpoint_1
100GB	90%	ENSG00000198838:ENSG00000276702	JB2	489	JAFFAL	489	Breakpoint_2
100GB	90%	ENSG00000090061:ENSG00000205476	JB1	-4	JAFFAL	-4	Breakpoint_1
100GB	90%	ENSG00000090061:ENSG00000205476	JB2	15143	JAFFAL	15143	Breakpoint_2
100GB	90%	ENSG00000090061:ENSG00000205476	CTATLRB1	2	CTAT-LR-Fusion	2	Breakpoint_1
100GB	90%	ENSG00000090061:ENSG00000205476	CTATLRB2	15144	CTAT-LR-Fusion	15144	Breakpoint_2
100GB	90%	ENSG00000259285:ENSG00000204661	JB1	-3	JAFFAL	-3	Breakpoint_1
100GB	90%	ENSG00000259285:ENSG00000204661	JB2	324	JAFFAL	324	Breakpoint_2
100GB	95%	ENSG00000257894:ENSG00000255652	JB1	-176	JAFFAL	-176	Breakpoint_1
100GB	95%	ENSG00000257894:ENSG00000255652	JB2	394	JAFFAL	394	Breakpoint_2
100GB	95%	ENSG00000257894:ENSG00000255652	CTATLRB1	-176	CTAT-LR-Fusion	-176	Breakpoint_1
100GB	95%	ENSG00000257894:ENSG00000255652	CTATLRB2	28181	CTAT-LR-Fusion	28181	Breakpoint_2
100GB	95%	ENSG00000221886:ENSG00000174695	JB1	-196	JAFFAL	-196	Breakpoint_1
100GB	95%	ENSG00000221886:ENSG00000174695	JB2	426	JAFFAL	426	Breakpoint_2
100GB	95%	ENSG00000236494:ENSG00000233219	JB1	-124	JAFFAL	-124	Breakpoint_1
100GB	95%	ENSG00000236494:ENSG00000233219	JB2	137	JAFFAL	137	Breakpoint_2
100GB	95%	ENSG00000260737:ENSG00000197302	JB1	-601	JAFFAL	-601	Breakpoint_1
100GB	95%	ENSG00000260737:ENSG00000197302	JB2	1	JAFFAL	1	Breakpoint_2
100GB	95%	ENSG00000260737:ENSG00000197302	CTATLRB1	-1462	CTAT-LR-Fusion	-1462	Breakpoint_1
100GB	95%	ENSG00000260737:ENSG00000197302	CTATLRB2	-1	CTAT-LR-Fusion	-1	Breakpoint_2
100GB	95%	ENSG00000260737:ENSG00000197302	CTATLRB1	-603	CTAT-LR-Fusion	-603	Breakpoint_1
100GB	95%	ENSG00000186487:ENSG00000138380	JB1	-283	JAFFAL	-283	Breakpoint_1
100GB	95%	ENSG00000186487:ENSG00000138380	JB2	0	JAFFAL	0	Breakpoint_2
100GB	95%	ENSG00000139151:ENSG00000255648	JB1	-120	JAFFAL	-120	Breakpoint_1
100GB	95%	ENSG00000139151:ENSG00000255648	JB2	-1	JAFFAL	-1	Breakpoint_2
100GB	95%	ENSG00000139151:ENSG00000255648	CTATLRB1	-24315	CTAT-LR-Fusion	-24315	Breakpoint_1
100GB	95%	ENSG00000139151:ENSG00000255648	CTATLRB2	-90	CTAT-LR-Fusion	-90	Breakpoint_2
100GB	95%	ENSG00000134802:ENSG00000246273	JB1	-478	JAFFAL	-478	Breakpoint_1
100GB	95%	ENSG00000134802:ENSG00000246273	JB2	1	JAFFAL	1	Breakpoint_2
